FID,id,date_ech,code_qual,lib_qual,coul_qual,date_dif,source,type_zone,code_zone,lib_zone,code_no2,code_so2,code_o3,code_pm10,code_pm25,x_wgs84,y_wgs84,x_reg,y_reg,epsg_reg,geom
ind_bfc.182533,182533,2021-03-24T00:00:00Z,3,Dégradé,#f0e641,2021-03-25T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,3,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182534,182534,2021-03-25T00:00:00Z,3,Dégradé,#f0e641,2021-03-26T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,3,1,2,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182535,182535,2021-03-26T00:00:00Z,2,Moyen,#50ccaa,2021-03-27T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182536,182536,2021-03-27T00:00:00Z,2,Moyen,#50ccaa,2021-03-28T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182537,182537,2021-03-28T00:00:00Z,3,Dégradé,#f0e641,2021-03-29T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,3,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182538,182538,2021-03-29T00:00:00Z,3,Dégradé,#f0e641,2021-03-30T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,3,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182539,182539,2021-03-30T00:00:00Z,3,Dégradé,#f0e641,2021-03-31T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,3,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182540,182540,2021-03-31T00:00:00Z,4,Mauvais,#ff5050,2021-04-01T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,4,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182541,182541,2021-04-01T00:00:00Z,3,Dégradé,#f0e641,2021-04-02T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,3,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182542,182542,2021-04-02T00:00:00Z,2,Moyen,#50ccaa,2021-04-03T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,2,2,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182543,182543,2021-04-03T00:00:00Z,2,Moyen,#50ccaa,2021-04-04T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182544,182544,2021-04-04T00:00:00Z,3,Dégradé,#f0e641,2021-04-05T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,3,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182545,182545,2021-04-05T00:00:00Z,2,Moyen,#50ccaa,2021-04-06T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182546,182546,2021-04-06T00:00:00Z,2,Moyen,#50ccaa,2021-04-07T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182547,182547,2021-04-07T00:00:00Z,2,Moyen,#50ccaa,2021-04-08T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182548,182548,2021-04-08T00:00:00Z,3,Dégradé,#f0e641,2021-04-09T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,3,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182549,182549,2021-04-09T00:00:00Z,3,Dégradé,#f0e641,2021-04-10T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,3,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182550,182550,2021-04-10T00:00:00Z,2,Moyen,#50ccaa,2021-04-11T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182551,182551,2021-04-11T00:00:00Z,2,Moyen,#50ccaa,2021-04-12T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182552,182552,2021-04-12T00:00:00Z,2,Moyen,#50ccaa,2021-04-13T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182553,182553,2021-04-13T00:00:00Z,2,Moyen,#50ccaa,2021-04-14T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182554,182554,2021-04-14T00:00:00Z,2,Moyen,#50ccaa,2021-04-15T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182555,182555,2021-04-15T00:00:00Z,2,Moyen,#50ccaa,2021-04-16T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182556,182556,2021-04-16T00:00:00Z,2,Moyen,#50ccaa,2021-04-17T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182557,182557,2021-04-17T00:00:00Z,2,Moyen,#50ccaa,2021-04-18T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182558,182558,2021-04-18T00:00:00Z,2,Moyen,#50ccaa,2021-04-19T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182559,182559,2021-04-19T00:00:00Z,2,Moyen,#50ccaa,2021-04-20T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,2,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182560,182560,2021-04-20T00:00:00Z,3,Dégradé,#f0e641,2021-04-21T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,3,1,2,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182561,182561,2021-04-21T00:00:00Z,3,Dégradé,#f0e641,2021-04-22T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,3,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182562,182562,2021-04-22T00:00:00Z,3,Dégradé,#f0e641,2021-04-23T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,3,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182563,182563,2021-04-23T00:00:00Z,3,Dégradé,#f0e641,2021-04-24T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,3,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182564,182564,2021-04-24T00:00:00Z,4,Mauvais,#ff5050,2021-04-25T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,4,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182565,182565,2021-04-25T00:00:00Z,3,Dégradé,#f0e641,2021-04-26T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,3,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182566,182566,2021-04-26T00:00:00Z,3,Dégradé,#f0e641,2021-04-27T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,3,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182567,182567,2021-04-27T00:00:00Z,3,Dégradé,#f0e641,2021-04-28T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,3,2,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182568,182568,2021-04-28T00:00:00Z,2,Moyen,#50ccaa,2021-04-29T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182569,182569,2021-04-29T00:00:00Z,2,Moyen,#50ccaa,2021-04-30T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182570,182570,2021-04-30T00:00:00Z,2,Moyen,#50ccaa,2021-05-01T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182571,182571,2021-05-01T00:00:00Z,2,Moyen,#50ccaa,2021-05-02T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,2,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182572,182572,2021-05-02T00:00:00Z,3,Dégradé,#f0e641,2021-05-03T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,3,1,2,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182573,182573,2021-05-03T00:00:00Z,3,Dégradé,#f0e641,2021-05-04T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,3,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182574,182574,2021-05-04T00:00:00Z,3,Dégradé,#f0e641,2021-05-05T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,3,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182575,182575,2021-05-05T00:00:00Z,2,Moyen,#50ccaa,2021-05-06T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182576,182576,2021-05-06T00:00:00Z,2,Moyen,#50ccaa,2021-05-07T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182577,182577,2021-05-07T00:00:00Z,2,Moyen,#50ccaa,2021-05-08T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182578,182578,2021-05-08T00:00:00Z,2,Moyen,#50ccaa,2021-05-09T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182579,182579,2021-05-09T00:00:00Z,2,Moyen,#50ccaa,2021-05-10T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182580,182580,2021-05-10T00:00:00Z,2,Moyen,#50ccaa,2021-05-11T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182581,182581,2021-05-11T00:00:00Z,2,Moyen,#50ccaa,2021-05-12T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182582,182582,2021-05-12T00:00:00Z,2,Moyen,#50ccaa,2021-05-13T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182583,182583,2021-05-13T00:00:00Z,2,Moyen,#50ccaa,2021-05-14T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182584,182584,2021-05-14T00:00:00Z,2,Moyen,#50ccaa,2021-05-15T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182585,182585,2021-05-15T00:00:00Z,2,Moyen,#50ccaa,2021-05-16T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182586,182586,2021-05-16T00:00:00Z,2,Moyen,#50ccaa,2021-05-17T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182587,182587,2021-05-17T00:00:00Z,2,Moyen,#50ccaa,2021-05-18T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182588,182588,2021-05-18T00:00:00Z,2,Moyen,#50ccaa,2021-05-19T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182589,182589,2021-05-19T00:00:00Z,2,Moyen,#50ccaa,2021-05-20T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182590,182590,2021-05-20T00:00:00Z,2,Moyen,#50ccaa,2021-05-21T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182591,182591,2021-05-21T00:00:00Z,2,Moyen,#50ccaa,2021-05-22T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182592,182592,2021-05-22T00:00:00Z,2,Moyen,#50ccaa,2021-05-23T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182593,182593,2021-05-23T00:00:00Z,2,Moyen,#50ccaa,2021-05-24T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182594,182594,2021-05-24T00:00:00Z,2,Moyen,#50ccaa,2021-05-25T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182595,182595,2021-05-25T00:00:00Z,2,Moyen,#50ccaa,2021-05-26T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182596,182596,2021-05-26T00:00:00Z,2,Moyen,#50ccaa,2021-05-27T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182597,182597,2021-05-27T00:00:00Z,2,Moyen,#50ccaa,2021-05-28T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182598,182598,2021-05-28T00:00:00Z,3,Dégradé,#f0e641,2021-05-29T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,3,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182599,182599,2021-05-29T00:00:00Z,2,Moyen,#50ccaa,2021-05-30T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182600,182600,2021-05-30T00:00:00Z,3,Dégradé,#f0e641,2021-05-31T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,3,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182601,182601,2021-05-31T00:00:00Z,3,Dégradé,#f0e641,2021-06-01T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,3,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182602,182602,2021-06-01T00:00:00Z,3,Dégradé,#f0e641,2021-06-02T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,3,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182603,182603,2021-06-02T00:00:00Z,2,Moyen,#50ccaa,2021-06-03T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182604,182604,2021-06-03T00:00:00Z,2,Moyen,#50ccaa,2021-06-04T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182605,182605,2021-06-04T00:00:00Z,3,Dégradé,#f0e641,2021-06-05T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,3,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182606,182606,2021-06-05T00:00:00Z,2,Moyen,#50ccaa,2021-06-06T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182607,182607,2021-06-06T00:00:00Z,2,Moyen,#50ccaa,2021-06-07T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182608,182608,2021-06-07T00:00:00Z,2,Moyen,#50ccaa,2021-06-08T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182609,182609,2021-06-08T00:00:00Z,2,Moyen,#50ccaa,2021-06-09T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182610,182610,2021-06-09T00:00:00Z,3,Dégradé,#f0e641,2021-06-10T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,3,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182611,182611,2021-06-10T00:00:00Z,3,Dégradé,#f0e641,2021-06-11T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,3,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182612,182612,2021-06-11T00:00:00Z,4,Mauvais,#ff5050,2021-06-12T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,4,1,2,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182613,182613,2021-06-12T00:00:00Z,2,Moyen,#50ccaa,2021-06-13T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182614,182614,2021-06-13T00:00:00Z,3,Dégradé,#f0e641,2021-06-14T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,3,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182615,182615,2021-06-14T00:00:00Z,3,Dégradé,#f0e641,2021-06-15T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,3,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182616,182616,2021-06-15T00:00:00Z,4,Mauvais,#ff5050,2021-06-16T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,4,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182617,182617,2021-06-16T00:00:00Z,3,Dégradé,#f0e641,2021-06-17T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,3,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182618,182618,2021-06-17T00:00:00Z,3,Dégradé,#f0e641,2021-06-18T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,3,2,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182619,182619,2021-06-18T00:00:00Z,3,Dégradé,#f0e641,2021-06-19T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,3,2,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182620,182620,2021-06-19T00:00:00Z,3,Dégradé,#f0e641,2021-06-20T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,3,3,2,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182621,182621,2021-06-20T00:00:00Z,2,Moyen,#50ccaa,2021-06-21T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182622,182622,2021-06-21T00:00:00Z,2,Moyen,#50ccaa,2021-06-22T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182623,182623,2021-06-22T00:00:00Z,2,Moyen,#50ccaa,2021-06-23T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182624,182624,2021-06-23T00:00:00Z,2,Moyen,#50ccaa,2021-06-24T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182625,182625,2021-06-24T00:00:00Z,2,Moyen,#50ccaa,2021-06-25T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182626,182626,2021-06-25T00:00:00Z,2,Moyen,#50ccaa,2021-06-26T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182627,182627,2021-06-26T00:00:00Z,2,Moyen,#50ccaa,2021-06-27T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182628,182628,2021-06-27T00:00:00Z,2,Moyen,#50ccaa,2021-06-28T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182629,182629,2021-06-28T00:00:00Z,2,Moyen,#50ccaa,2021-06-29T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182630,182630,2021-06-29T00:00:00Z,2,Moyen,#50ccaa,2021-06-30T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
ind_bfc.182631,182631,2021-06-30T00:00:00Z,2,Moyen,#50ccaa,2021-07-01T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25220,Épeugney,1,1,2,1,1,6.02442,47.11742,929260,6672964,2154,POINT (929259.6999641625 6672963.900350249)
